id,address,nearbySchoolNum,houseType,soldPrice,lastSoldPrice,rentPrice,bedroom,bathroom,carspace,soldTimeYear,soldTimeMonth,lastSoldTimeYear,lastSoldTimeMonth,rentTimeYear,rentTimeMonth,landSize,buildingSize,buildYear,distanceToCBD,distanceToStation
10394,"15/2 Pinewood Avenue, Kardinya",2,Unit,325000,,330,2,1,1,2010,8,,,2016,9,5647,61,1990,13,2
10396,"9 3 Burgundy Court, Spearwood",3,Apartment,205000,,,2,1,1,2010,12,,,,,3323,,,17,6
10397,"13A Copperwaite Road, Kardinya",2,House,410000,,320,2,1,1,2010,12,,,2016,12,810,74,,12,2
1040,"10A Mullings Way, Myaree",0,House,565500,,,3,1,,2010,6,,,,,500,,,10,4
10400,"2/89 Forrest Road, Hamilton Hill",3,Villa,370000,,390,3,1,1,2010,11,,,2015,8,202,106,2000,16,4
10401,"37 Deller Drive, Bibra Lake",3,House,490000,,,4,2,1,2010,7,,,,,452,220,1993,16,5
10404,"18 Bluebush Avenue, Beeliar",3,House,415000,407000,480,4,2,2,2016,6,2010,12,2017,5,331,134,2009,20,4
1041,"1/567 Marmion Street, Booragoon",1,Townhouse,475000,,450,3,1,1,2010,9,,,2017,3,96,,,9,2
10417,"2 32 Pearson Drive, Success",2,Villa,410000,,,3,2,2,2010,12,,,,,1230,,,20,1
1042,"2/2 Royce Grove, Booragoon",1,House,570000,,,3,2,2,2011,12,,,,,1250,117,1982,10,2
10420,"2 35 Barfield Road, Hammond Park",0,Townhouse,365000,,,3,2,2,2010,12,,,,,5770,,,23,4
10421,"14/7 Barfield Road, Hammond Park",0,Villa,364000,,,3,2,2,2010,11,,,,,235,112,2008,23,3
10422,"1 50a Allamanda Drive, South Lake",2,Duplex,295000,,,3,1,1,2010,12,,,,,1013,,,17,3
1043,"10/37 Engler Street, Booragoon",1,Townhouse,490000,420000,350,3,1,2,2014,2,2010,7,2009,7,106,106,1976,10,1
10431,"22/13 Reilly Street, Orelia",2,Apartment,200000,,230,2,1,1,2010,11,,,2016,12,7501,75,1971,31,1
10432,"11 Littlemore Road, Orelia",2,House,348000,210000,370,4,2,1,2017,1,2004,1,2008,7,1021,203,1969,31,2
10434,"63 Hennessy Avenue, Orelia",2,House,305000,,350,3,1,1,2010,9,,,2017,4,575,130,1971,31,1
10436,"34 Burkett Terrace, Bertram",1,House,360000,,,3,2,2,2010,11,,,,,602,140,,33,1
10439,"61 Sharman Street, Medina",1,House,223500,,,2,1,2,2010,8,,,,,693,78,1954,32,2
1044,"2/46 Hatfield Way, Booragoon",1,Townhouse,695000,590000,,3,2,3,2016,7,2010,7,,,2088,128,1982,10,2
10440,"17 Inglis Court, Medina",1,House,365000,,,4,1,1,2010,11,,,,,1798,,1967,32,3
10447,"26 Isaac Way, Calista",1,House,268000,,,3,1,2,2010,6,,,,,872,117,,33,1
1045,"2 Tilney Street, Booragoon",1,House,700000,187000,,3,2,3,2010,8,1994,1,,,952,,1965,9,3
10450,"22 Townsend, Rockingham",3,House,307000,,,3,1,2,2010,12,,,,,684,,,39,3
10451,"2/28 Ray Street, Rockingham",3,Apartment,347000,,,3,2,1,2010,11,,,,,1535,124,1991,38,2
10452,"7/76 Kent Street, Rockingham",3,Unit,235000,,290,2,1,1,2010,12,,,2016,7,5672,59,1970,37,3
10453,"19 Gregson Street, Rockingham",3,House,462000,,,5,2,2,2010,12,,,,,859,187,,38,3
10456,"7 17 Casilda Place, Cooloongup",2,Villa,230000,,,2,1,1,2010,12,,,,,2241,,,39,1
10458,"13 Auriga Place, Rockingham",3,House,312500,,,3,1,1,2010,12,,,,,641,,,39,2
10459,"8/11 Bell Street, Rockingham",3,House,363000,,275,3,1,1,2010,12,,,2016,6,157,,1986,38,4
1046,"5/46 Ainsworth Loop, Booragoon",1,Townhouse,510000,,,3,1,2,2010,7,,,,,2956,107,,9,2
10460,"11/3 Merope, Rockingham",3,Villa,260000,,,3,1,1,2010,12,,,,,4427,,,39,1
10463,"23/94 Simpson Avenue, Rockingham",3,Apartment,228000,,,2,1,1,2010,11,,,,,5519,64,,38,1
10465,"175A Kent Street, Rockingham",3,Duplex,350000,,260,2,1,1,2010,12,,,2009,8,1012,,,36,3
10468,"2 Duncraig Court, Cooloongup",2,House,310000,,,3,1,1,2010,10,,,,,773,,1989,38,0.30
10469,"56B Lewington Street, Rockingham",3,House,690000,,,3,2,2,2010,11,,,,,1105,165,,37,2
1047,"30 Siddons Way, Booragoon",1,House,895000,,,4,2,2,2010,7,,,,,956,,1971,10,1
10470,"9 59 Rockingham Beach Road, Rockingham",3,Apartment,530000,,,3,2,2,2010,12,,,,,2839,,,37,3
10472,"28 Boyle Avenue, Rockingham",3,House,399000,,440,4,2,2,2014,7,,,2013,3,600,154,,39,3
1048,"22B Mullings Way, Myaree",0,House,1130000,,,4,2,2,2010,7,,,,,432,207,2010,10,4
10481,"14 Tradewinds Drive, Safety Bay",2,House,380000,,375,4,2,2,2010,11,,,2016,9,699,,,41,2
10487,"8 Herlihy Way, Warnbro",3,House,950000,,,6,2,2,2010,11,,,,,2742,315,,44,2
10489,"14 4 Minchinson Street, Shoalwater",0,House,215000,,,2,1,1,2010,12,,,,,77,,,40,4
1049,"4 Denny Way, Alfred Cove",0,House,780000,510000,500,3,2,2,2010,7,2003,5,2009,7,497,,,10,3
10490,"8 Moreton Crescent, Warnbro",3,House,295000,,350,3,1,1,2010,12,,,2014,5,1126,95,,43,0.83
10492,"6 Scott Road, Safety Bay",2,House,410000,,300,3,1,1,2012,5,,,2016,4,1134,,1950,41,4
10495,"12b Anchor Place, Safety Bay",2,Duplex,319000,,350,3,1,1,2010,12,,,2015,7,560,89,,40,2
105,"258 Heytesbury Road, Subiaco",2,House,915000,,1000,3,1,2,2010,10,,,2013,8,552,,,4,0.28
1050,"1 Leece Place, Booragoon",1,House,900000,,620,5,3,2,2014,4,,,2017,1,712,270,,10,1
10501,"13 Frederick Street, Shoalwater",0,House,395000,,350,4,1,1,2010,11,,,2012,12,985,,,40,4
10503,"2 Winchester Court, Wellard",2,House,416000,,,4,2,2,2012,9,,,,,652,207,,35,0.45
1051,"21 Schacht Court, Myaree",0,House,597000,117000,,3,1,1,2010,6,1992,3,,,580,,1963,10,3
10514,"2 Echidna Court, Baldivis",3,House,445000,425000,,4,2,2,2014,6,2010,11,,,598,176,,44,4
10516,"11 Cavalaire Mews, Port Kennedy",3,House,385000,,,4,2,2,2010,12,,,,,875,142,1994,45,2
10518,"29 Kingsford Court, Port Kennedy",3,House,485000,,,4,2,2,2016,5,,,,,873,270,1999,45,3
1052,"185 Riseley Street, Booragoon",1,House,695000,660000,,4,2,,2010,5,2007,7,,,419,,,10,1
10522,"10 Chinchilla Pkwy, Port Kennedy",3,House,430000,,,4,2,2,2010,12,,,,,727,216,2005,46,3
10526,"73 Keystone Loop, Secret Harbour",3,House,575000,,,4,2,3,2010,12,,,,,696,215,2006,51,9
1053,"7 Franklyn Place, Willetton",3,House,659000,,,4,2,1,2010,11,,,,,1006,166,,11,4
10531,"75 Greeson Parkway, Secret Harbour",3,House,595000,,570,4,2,2,2010,12,,,2016,4,613,,,52,10
10533,"105 Greeson Parkway, Secret Harbour",3,House,537500,,,4,2,3,2013,10,,,,,688,306,2007,52,9
10534,"8 Noosa Drive, Secret Harbour",3,House,405000,,,4,2,2,2010,10,,,,,537,186,,50,8
10535,"55 Greeson Parkway, Secret Harbour",3,House,520000,,500,4,2,2,2010,12,,,2015,8,613,613,,52,10
10543,"60 Randell Street, Perth",2,House,700000,650000,,2,1,1,2015,4,2010,8,,,162,89,,1,1
10544,"14/63 Palmerston Street, Perth",2,Apartment,480000,,,2,2,1,2010,7,,,,,3658,,2000,10,1
10545,"99/418 Murray Street, Perth",2,Apartment,470000,405000,450,2,1,1,2014,1,2010,7,2010,5,1850,69,,0.55,0.64
10546,"28/14 Money Street, Perth",2,Apartment,650000,,,2,2,1,2016,10,,,,,2143,105,2010,0.78,0.62
10547,"M6/811 Hay Street, Perth",2,Apartment,365000,320000,350,1,1,,2013,7,2010,7,2017,1,868,56,,0.34,0.40
10549,"45/22 St Georges Terrace, Perth",2,Apartment,890000,,1050,3,2,2,2010,7,,,2010,7,3343,150,,0.69,0.64
10550,"V402/9 Victoria Avenue, Perth",2,Unit,560000,,800,2,2,1,2010,6,,,2012,12,2072,,,8,0.81
10551,"G506/2 St Georges Terrace, Perth",2,Unit,595000,,,2,2,1,2010,6,,,,,2072,,,0.82,0.65
10553,"142/151 Adelaide Terrace, Perth",2,Apartment,870000,,,2,2,2,2010,5,,,,,3359,,,1,1
10554,"V805/9 Victoria Avenue, Perth",2,Unit,377000,,400,1,1,1,2010,5,,,2010,4,2072,,,8,0.81
10555,"45/255 Adelaide Terrace, Perth",2,Apartment,379000,,390,1,1,,2010,5,,,2016,9,1277,67,,0.97,0.80
10556,"21/124 Terrace Road, Perth",2,,279000,242500,240,1,1,1,2013,12,2010,5,2016,12,1417,,,1,0.86
10557,"213/126 Mounts Bay Road, Perth",2,Apartment,500000,,450,2,1,1,2010,5,,,2017,5,5547,,2001,1,0.81
10558,"56/132 Terrace Road, Perth",2,Apartment,935000,,,2,2,2,2010,5,,,,,5172,90,,0.98,0.80
10559,"18/122 Terrace Road, Perth",2,Apartment,244000,,200,1,1,1,2010,4,,,2017,1,1418,,,1,0.87
1056,"2 Clipper Parade, Canning Vale",3,House,480000,425000,450,4,2,2,2016,8,2010,9,2016,8,550,200,2003,15,3
10560,"30/474 Murray Street, Perth",2,Apartment,595000,,480,2,2,1,2012,3,,,2016,7,3171,92,,0.71,0.80
10561,"4/298-300 Stirling Street, Perth",2,Apartment,355000,,230,2,1,2,2015,3,,,2007,9,2307,,,1,0.76
10562,"60 Palmerston Street, Perth",2,House,720000,,,2,1,,2010,4,,,,,445,85,1920,10,0.89
10563,"17 John Street, Northbridge",0,House,652000,,,3,2,2,2009,11,,,,,1970,126,,0.88,0.78
10564,"4/48 Fitzgerald Street, Northbridge",0,Apartment,418000,415000,500,2,2,1,2015,11,2009,10,2014,6,2156,89,,0.92,0.68
10569,"82/4 Bulwer Street, Highgate",2,Apartment,278900,,395,2,1,1,2009,9,,,2014,1,,,,1,0.46
1057,"26 Woodhams Street, Willagee",1,House,550000,,,4,2,2,2010,10,,,,,892,166,1960,11,3
10570,"26/500 Beaufort Street, Highgate",2,Townhouse,520000,496500,440,2,1,1,2015,2,2011,9,2017,4,118,68,1994,1,0.91
10571,"5/164 Aberdeen Street, Northbridge",0,Apartment,675000,638000,650,3,2,2,2010,12,2009,6,2015,12,661,180,2006,0.92,0.91
10572,"7/5 Broome Street, Highgate",2,Villa,310000,,,2,1,1,2009,4,,,,,170,79,1988,1,0.39
10573,"3/164 Aberdeen Street, Northbridge",0,Apartment,485000,380000,470,2,2,2,2009,4,2005,11,2016,1,661,80,2006,0.92,0.91
10574,"8/340 Stirling Street, Highgate",2,Unit,259000,,270,2,1,1,2008,11,,,2017,4,1999,63,1968,1,0.71
10581,"6/24 Saunders Street, East Perth",1,Apartment,530000,,390,2,1,2,2010,7,,,2010,2,1418,77,2001,1,0.30
10582,"23/42-52 Terrace Road, East Perth",1,Apartment,940000,,850,2,2,2,2010,7,,,2014,3,,107,,1,1
10583,"1/28 Waterloo Crescent, East Perth",1,Apartment,616500,,,2,2,2,2010,6,,,,,1254,100,,2,1
10584,"10/41-45 Tully Road, East Perth",1,Apartment,1450000,,,3,2,2,2010,6,,,,,,155,,2,0.55
10585,"4,30 Bronte Street, East Perth",1,Unit,435000,,,2,1,1,2010,6,,,,,1015,95,,1,0.72
10586,"30/98 Terrace Road, East Perth",1,Apartment,1350000,,,3,2,2,2010,6,,,,,3129,124,,1,0.94
10587,"34/60 Forrest Avenue, East Perth",1,Apartment,227000,,280,1,1,1,2010,6,,,2016,5,2725,,,1,1
10588,"50/273 Hay Street, East Perth",1,Apartment,390000,,400,2,1,1,2010,6,,,2015,9,1882,75,2002,1,0.85
10589,"24/60 Forrest Avenue, East Perth",1,Apartment,233000,,,1,1,1,2010,6,,,,,2725,39,,1,1
1059,"1 Danzil Street, Willagee",1,House,549000,,420,4,2,1,2010,7,,,2009,10,450,150,2002,12,5
10590,"2/60 Forrest Avenue, East Perth",1,Apartment,224000,,270,1,1,1,2010,6,,,2011,9,2725,,,1,1
10591,"7B/29 Trafalgar Road, East Perth",1,Apartment,2000000,,2200,3,2,2,2010,6,,,2011,11,431,247,2002,2,0.94
10593,"9/41-45 Tully Road, East Perth",1,Apartment,1490000,,,3,2,2,2011,8,,,,,,,,2,0.55
10594,"13 Old Belvidere Promenade, East Perth",1,House,1480000,,925,3,2,2,2010,6,,,2010,10,200,234,2002,1,0.67
10595,"217/45 Adelaide Terrace, East Perth",1,Apartment,281000,,400,1,1,1,2010,5,,,2014,5,5320,53,1945,1,1
10596,"1/20 Royal Street, East Perth",1,Apartment,930000,,825,3,2,2,2010,5,,,2015,9,3722,141,,1,0.78
10597,"11/100 Terrace Road, East Perth",1,Apartment,768000,,,2,2,2,2010,5,,,,,3331,85,2005,1,0.91
10598,"100/151 Adelaide Terrace, East Perth",1,Apartment,690000,,660,2,2,1,2010,5,,,2010,3,3359,,,1,1
10599,"2/269 Hay Street, East Perth",1,Apartment,615000,,585,3,2,1,2010,5,,,2016,4,1595,113,,1,1
106,"3/34 Cunningham Terrace, Daglish",0,Apartment,489000,190000,440,2,1,1,2010,10,2007,2,2015,6,1563,64,1965,4,0.38
10601,"68/123 Wellington Street, East Perth",1,Apartment,438000,,350,2,1,1,2010,4,,,2010,1,4019,79,2000,1,0.73
10602,"79/273 Hay street, East Perth",1,Apartment,420000,,350,2,1,1,2010,4,,,2017,4,1882,73,2002,1,0.85
10603,"79/375 Hay Street, East Perth",1,Apartment,569000,,,2,2,1,2010,4,,,,,,,,0.95,0.62
10605,"34/132 Terrace Road, East Perth",1,Apartment,815000,,,2,2,2,2010,3,,,,,,89,,0.98,0.80
10606,"6/2A Goderich Street, East Perth",1,Apartment,525000,,600,2,2,1,2012,10,,,2014,8,1476,87,,1,1
10607,"22/102 Goderich Street, East Perth",1,Unit,425000,,,2,1,1,2010,3,,,,,1685,92,1997,1,0.80
10608,"55/190 Hay Street, East Perth",1,Apartment,425000,,450,2,1,1,2010,3,,,2015,5,2862,81,,1,1
1061,"5A Milroy Street, Willagee",1,House,547000,535000,,3,2,2,2016,4,2010,8,,,369,119,1999,12,4
10611,"40/138 Adelaide Terrace, East Perth",1,,254000,,250,1,1,,2010,2,,,2016,5,2407,29,1945,1,1
10612,"10/1020 Wellington Street, West Perth",0,Apartment,521000,,500,2,2,1,2010,3,,,2014,2,905,,,1,0.47
10613,"6/572 Newcastle Street, West Perth",0,Apartment,325000,,,2,1,1,2010,3,,,,,2903,,,1,0.64
10614,"13/15-19 Carr Street, West Perth",0,Apartment,498000,,460,2,2,1,2010,3,,,2015,9,6092,81,,1,0.88
10615,"42/2 Mayfair Street, West Perth",0,Apartment,450000,,370,1,1,1,2010,1,,,2016,4,2189,,,1,0.45
10616,"68 Carr Street, West Perth",0,House,350000,,500,3,1,2,2015,8,,,2017,2,409,100,1940,1,0.83
10617,"24 Harwood Place, West Perth",0,House,485000,,,2,1,,2009,12,,,,,69,69,1920,1,0.84
10618,"38/17 Carr Street, West Perth",0,Apartment,498000,,,2,2,1,2009,11,,,,,6092,,,3,3
10619,"6/611 Murray Street, West Perth",0,Apartment,490000,,450,2,2,1,2009,9,,,2017,3,1004,,,1,0.56
10620,"32 Oak Lane, West Perth",0,Townhouse,455000,,450,3,1,1,2009,9,,,2016,9,172,115,,1,1
10621,"50A Ventnor Street, West Perth",0,,800000,,,,,,2009,8,,,,,1876,,,10,4
10622,"9/611 Murray Street, West Perth",0,Apartment,415000,,450,1,1,1,2009,7,,,2015,5,1004,,,1,0.56
10623,"402/18 Rheola Street, West Perth",0,Unit,459000,,900,2,2,1,2009,6,,,2015,3,930,101,,2,0.79
10624,"29/9 Delhi Street, West Perth",0,Apartment,701000,629000,580,3,2,2,2013,7,2009,5,2010,1,6325,100,,1,0.18
10625,"18/1 COOLGARDIE, West Perth",0,Apartment,520000,,,2,1,1,2009,5,,,,,814,70,,1,0.49
10626,"9/11 Altona Street, West Perth",0,Apartment,760000,719000,,2,2,1,2013,1,2009,5,,,629,92,,1,0.92
10627,"80/9 Delhi Street, West Perth",0,Apartment,592500,,525,3,2,2,2009,5,,,2007,8,6325,100,2004,1,0.18
10628,"2/525 Charles Street, North Perth",2,House,615000,,580,3,2,2,2010,4,,,2015,10,956,,,4,2
1063,"218A Burke Drive, Attadale",2,House,1215000,,,3,3,2,2010,10,,,,,577,248,1977,9,5
10631,"45 Emmerson Street, North Perth",2,House,835000,,,2,1,,2010,3,,,,,444,151,1925,2,0.96
10633,"7/6 Tennivale Place, North Perth",2,Villa,535000,465000,,3,1,1,2016,1,2010,2,,,2003,92,,2,1
10634,"22/3 Russell Avenue, North Perth",2,Apartment,236000,,195,1,1,1,2010,2,,,2016,9,3064,37,,2,2
10635,"35 Chamberlain Street, North Perth",2,House,555000,,550,3,2,1,2012,3,,,2017,4,278,120,,2,1
10636,"69 Redfern Street, North Perth",2,House,780000,,,3,1,,2009,12,,,,,481,,1953,3,2
10637,"30 Albert Street, North Perth",2,House,743000,,285,2,1,2,2009,12,,,2005,10,478,320,1935,2,1
10639,"55 Hobart Street, North Perth",2,House,712500,,,3,2,2,2009,12,,,,,332,150,1916,3,1
10640,"28a Vine Street, North Perth",2,House,570000,,490,3,1,2,2009,11,,,2014,6,516,,1964,2,1
10641,"5 Chamberlain Street, North Perth",2,House,1370000,995000,380,3,2,2,2015,3,2009,11,2009,1,370,259,2012,2,1
10643,"47 Clieveden Street, North Perth",2,House,1345000,825000,,3,1,1,2014,6,2009,11,,,346,163,1935,3,2
10644,"16/52 Albert Street, North Perth",2,House,685000,640000,480,2,2,2,2013,5,2009,11,2016,3,2159,99,,2,1
10646,"32 Haynes Street, North Perth",2,House,640000,,360,2,1,2,2009,11,,,2008,5,333,,1922,3,1
10647,"87 Angove Street, North Perth",2,House,749000,,,3,1,2,2009,11,,,,,761,221,1915,2,1
10648,"44a View Street, North Perth",2,House,1200000,,820,4,3,3,2009,11,,,2011,10,326,246,2008,2,1
10649,"5/2 Russell Street, North Perth",2,Unit,220000,,,1,1,1,2009,11,,,,,2303,,,7,4
10652,"307 Walcott Street, North Perth",2,House,670000,520000,,2,1,2,2013,11,2009,10,,,237,,,3,2
10653,"7/11 Little Russell Street, North Perth",2,Unit,480000,,300,3,1,2,2009,9,,,2006,12,201,,,2,2
10658,"18 Leake Street, North Perth",2,House,1000000,,630,3,2,2,2009,8,,,2017,2,233,186,,1,1
10659,"18/415 Charles Street, North Perth",2,Unit,288000,,,2,1,1,2009,7,,,,,2198,,,3,2
10660,"6a Hunter Street, North Perth",2,House,960000,815000,,4,2,2,2013,12,2009,7,,,239,195,,3,2
10662,"75/50 Cambridge Street, West Leederville",0,Apartment,250000,,,1,1,1,2010,1,,,,,4048,,,2,0.22
10663,"4/2 Nicholson Street, West Leederville",0,Villa,625000,,,2,1,1,2010,1,,,,,81,,,2,0.29
10666,"9 Barrington Street, West Leederville",0,House,750000,585000,400,2,2,1,2014,7,2010,1,2008,12,211,85,,2,0.50
10667,"1/3 Brentham Street, Leederville",3,Townhouse,520000,,540,3,1,1,2009,12,,,2014,6,3881,97,,3,0.89
10668,"16/3 Brentham Street, Leederville",3,Townhouse,515000,,650,3,1,2,2009,12,,,2013,11,3881,,1988,3,0.89
10669,"95a St Leonards Avenue, West Leederville",0,House,1522500,,,3,2,2,2012,1,,,,,671,245,2009,3,0.78
1067,"3, 439 Canning Highway, Melville",2,Townhouse,382000,,,2,1,2,2010,9,,,,,2736,,,10,4
10670,"19 Austen Lane, Leederville",3,Townhouse,900000,,800,3,2,2,2009,11,,,2017,3,235,180,2009,2,0.97
10672,"128 Woolwich Street, West Leederville",0,House,910000,,450,2,1,2,2009,10,,,2006,12,715,171,1989,3,0.54
10674,"148a Richmond Street, Leederville",3,House,575000,,,3,2,2,2009,10,,,,,889,,1995,2,0.66
10679,"125 St Leonards Avenue, West Leederville",0,House,1650000,,,4,2,2,2009,9,,,,,335,,,3,0.96
1068,"5/56 Money Road, Melville",2,Unit,460000,408000,450,2,1,1,2013,8,2010,9,2013,9,3506,69,1976,11,4
10681,"127 Tower Street, West Leederville",0,House,720000,,,3,1,1,2009,9,,,,,273,120,,2,0.21
10683,"11 Cambridge Street, West Leederville",0,,2700000,,,1,1,,2009,6,,,,,1174,,,2,0.25
10684,"16/40 Onslow Road, Shenton Park",2,Apartment,635000,,495,2,2,1,2010,5,,,2016,11,2424,,,4,1
10685,"8/11 Roydhouse Street, Subiaco",2,Apartment,1855000,,1200,3,2,2,2010,4,,,2014,2,1020,182,,3,0.22
10687,"7 Jasmine Avenue, Subiaco",2,House,1600000,,1250,3,2,2,2009,12,,,2015,1,207,,1999,4,0.65
10688,"169 Derby Road, Shenton Park",2,House,1200000,,1000,3,3,2,2015,4,,,2015,4,200,138,,4,1
10689,"14/346 Barker Road, Subiaco",2,Apartment,820000,,620,2,2,1,2009,11,,,2016,7,1291,100,,3,0.45
1069,"3/29 Money Road, Melville",2,House,660000,,,3,2,2,2010,8,,,,,1822,130,2001,10,4
10692,"1/435 Rokeby Road, Shenton Park",2,House,825000,385000,,3,2,1,2009,11,1999,12,,,241,143,2000,3,1
10695,"50 Keightley Road East, Shenton Park",2,House,1250000,,,3,2,1,2009,10,,,,,381,,1902,3,1
10697,"4/240 Barker Road, Subiaco",2,Townhouse,545000,,450,2,1,1,2009,10,,,2016,7,781,,,3,0.46
10699,"10/370 Barker Road, Subiaco",2,Unit,550000,,,2,1,1,2009,9,,,,,3461,,,3,0.50
107,"194A Subiaco Road, Subiaco",2,House,545000,,,2,1,,2010,9,,,,,120,93,1995,2,0.36
10700,"16/84 Subiaco Road, Subiaco",2,Apartment,460000,,390,2,1,2,2009,9,,,2016,2,2129,,1972,2,0.31
10702,"8/30 Onslow Road, Shenton Park",2,Apartment,1112500,,895,3,2,2,2009,9,,,2016,5,183,125,,3,1
10703,"25 Princess Road, Nedlands",3,House,1425000,,,3,1,1,2010,2,,,,,683,,,5,3
10705,"2/168 Broadway Road, Nedlands",3,Apartment,575000,,,2,1,1,2010,1,,,,,,,,5,4
10715,"3/26 The Avenue, Crawley",0,Townhouse,855000,,,3,2,3,2009,9,,,,,812,130,1985,5,4
10716,"8/16 Caporn Street, Crawley",0,Apartment,562000,535000,550,2,1,1,2014,11,2010,10,2014,5,2049,73,1969,5,3
10717,"2/121 Fairway, Crawley",0,Townhouse,845000,,575,3,2,1,2009,9,,,2016,10,607,125,2000,5,3
10722,"4/152 Broadway, Nedlands",3,Apartment,425000,,,1,1,1,2009,8,,,,,973,,,5,3
10724,"5 Alexander Place, Dalkeith",1,House,2950000,2825000,,4,4,3,2016,3,,,,,809,315,2008,7,2
10726,"5/290 Stirling Street, Perth",2,Apartment,275000,240000,340,1,1,,2012,6,2010,3,2015,2,2625,,,1,0.77
10727,"23/375 Hay Street, Perth",2,Apartment,415000,,470,1,1,1,2010,3,,,2009,5,1882,52,,0.95,0.62
10728,"26/120 Lake Street, Perth",2,Apartment,437000,,400,2,1,1,2015,10,,,2010,5,2495,,,0.82,0.70
10729,"11/60 Newcastle Street, Perth",2,Apartment,440000,,360,1,1,1,2010,2,,,2016,9,1509,,,0.85,0.36
1073,"5 Isaac Street, Melville",2,House,917000,,,3,2,2,2010,8,,,,,506,192,2001,11,4
10730,"406/12 Victoria Avenue, Perth",2,,243000,,,1,1,1,2010,2,,,,,641,,,8,0.92
10731,"77 Lindsay Street, Perth",2,House,585000,,,2,1,,2010,1,,,,,581,89,,1,0.84
10732,"229A Brisbane Street, Perth",2,Townhouse,654000,,425,2,1,1,2010,1,,,2007,2,365,100,,1,1
10733,"17/229 Adelaide Terrace, Perth",2,Apartment,470000,430000,450,1,1,1,2012,12,2010,1,2009,6,905,61,2008,1,0.80
10734,"205/305 Murray Street, Perth",2,Apartment,239500,,,1,1,1,2013,8,,,,,1594,,,0.24,0.46
10735,"7/39 Monger Street, Perth",2,Apartment,610000,,,2,1,1,2009,12,,,,,325,,1995,0.88,0.71
10736,"104/106 Terrace Road, Perth",2,Apartment,285000,,,1,1,1,2009,12,,,,,2201,,,1,0.94
10737,"215 Brisbane Street, Perth",2,House,692000,645000,,2,1,,2011,3,2009,12,,,221,94,1940,1,1
10738,"89 Lindsay Street, Perth",2,House,545000,,500,2,1,,2009,11,,,2015,7,230,122,1925,1,0.86
10739,"223/118 TERRACE ROAD, Perth",2,,190000,,,1,1,1,2009,10,,,,,2802,34,,1,0.88
1074,"12/240 Burke Drive, Attadale",2,House,840000,,600,3,2,2,2010,8,,,2015,9,299,133,,9,4
10740,"48/418 Murray Street, Perth",2,Apartment,525000,,420,2,1,1,2009,10,,,2016,12,1850,,,0.55,0.64
10741,"28/375 Hay Street, Perth",2,Apartment,568000,478000,590,2,2,1,2013,7,2009,10,2014,10,108,79,,0.95,0.62
10742,"21/838 Hay Street, Perth",2,Apartment,345000,,330,1,1,,2009,10,,,2017,2,1091,,,0.41,0.51
10743,"8.02/297-305 Murray Street, Perth",2,Apartment,780000,325000,,1,1,,2012,4,2009,9,,,,,,0.25,0.49
10745,"94/22 St Georges Terrace, Perth",2,Apartment,452500,,550,1,1,1,2009,9,,,2015,6,92,66,,0.69,0.64
10746,"14/34 Bulwer Street, Perth",2,Apartment,412000,385000,440,2,1,1,2014,10,2009,9,2013,10,2754,72,,1,0.62
10747,"8/315 Bulwer Street, Perth",2,Apartment,357000,,395,1,1,1,2009,9,,,2010,4,1958,,,1,1
10748,"29/375 Hay Street, Perth",2,Apartment,465000,,600,2,2,1,2015,9,,,2011,11,1882,109,,0.95,0.62
10749,"6/2 Braid Street, Perth",2,Apartment,430000,,360,1,1,1,2009,9,,,2017,4,870,82,,0.92,0.31
1075,"35A Stoneham Road, Attadale",2,House,2100000,,,3,3,2,2010,8,,,,,981,260,1992,9,4
10750,"47/418 Murray Street, Perth",2,Apartment,405000,,,2,1,1,2017,2,,,,,93,69,,0.55,0.64
10751,"13 Cantle Street, Perth",2,House,700000,,550,3,1,4,2009,8,,,2008,10,498,150,1925,2,0.29
10752,"101 Brisbane Street, Perth",2,House,515000,,,2,1,,2009,8,,,,,512,82,,1,0.88
10753,"7/116 Mounts Bay Road, Perth",2,Unit,435000,,420,2,1,1,2009,8,,,2017,3,1404,90,,1,0.71
10754,"24/255 Adelaide Terrace, Perth",2,Apartment,620000,575000,650,2,2,1,2014,12,2009,7,2015,10,1277,91,,0.97,0.80
10755,"72/418 Murray Street, Perth",2,Apartment,445000,,,2,1,1,2009,7,,,,,1850,,,0.55,0.64
10756,"68/250 Beaufort Street, Perth",2,Apartment,525000,485000,480,2,2,1,2013,5,2009,7,2016,1,10672,112,,1,0.70
10757,"407/112 Mounts Bay Road, Perth",2,Apartment,313800,,560,1,1,1,2009,7,,,2013,5,3186,50,,1,0.70
10758,"107/996 Hay Street, Perth",2,Apartment,482000,,,2,1,1,2009,5,,,,,122,87,,0.83,0.93
10759,"6 Stuart Street, Perth",2,,613000,,550,2,1,1,2009,6,,,2011,10,453,,,1,0.90
10760,"13/45 Stuart Street, Perth",2,Townhouse,750000,,,3,2,2,2009,6,,,,,3494,,,1,0.99
10761,"82/369 Hay Street, Perth",2,Apartment,485000,,,2,2,1,2009,1,,,,,4726,77,,0.98,0.62
10762,"21/4 Bulwer Street, Perth",2,Unit,229000,,320,2,1,1,2009,6,,,2016,10,2800,,,1,0.46
10763,"195 Lincoln Street, Perth",2,House,777000,710000,,2,1,2,2012,10,2009,5,,,252,167,1920,1,1
